customer_id,cluster,cluster_name
709,2,Traditional Shoppers
710,4,Promotion Hunters
712,1,Wellness
713,0,Value Seekers
714,1,Wellness
715,0,Value Seekers
717,3,Vegetarians
718,0,Value Seekers
719,4,Promotion Hunters
721,1,Wellness
722,6,Large Families
723,1,Wellness
725,1,Wellness
726,0,Value Seekers
727,1,Wellness
728,3,Vegetarians
729,1,Wellness
730,0,Value Seekers
731,1,Wellness
732,2,Traditional Shoppers
733,4,Promotion Hunters
734,1,Wellness
735,6,Large Families
736,6,Large Families
737,5,Tech Enthusiasts
738,0,Value Seekers
739,1,Wellness
741,2,Traditional Shoppers
742,1,Wellness
743,0,Value Seekers
744,4,Promotion Hunters
745,6,Large Families
746,5,Tech Enthusiasts
747,1,Wellness
748,1,Wellness
749,4,Promotion Hunters
752,0,Value Seekers
753,4,Promotion Hunters
754,3,Vegetarians
755,3,Vegetarians
757,3,Vegetarians
758,0,Value Seekers
759,1,Wellness
760,2,Traditional Shoppers
761,0,Value Seekers
762,1,Wellness
763,0,Value Seekers
764,1,Wellness
765,2,Traditional Shoppers
766,5,Tech Enthusiasts
767,0,Value Seekers
768,4,Promotion Hunters
769,0,Value Seekers
770,4,Promotion Hunters
771,1,Wellness
772,2,Traditional Shoppers
773,4,Promotion Hunters
776,6,Large Families
777,4,Promotion Hunters
779,2,Traditional Shoppers
780,1,Wellness
781,2,Traditional Shoppers
782,0,Value Seekers
783,0,Value Seekers
785,1,Wellness
787,5,Tech Enthusiasts
788,1,Wellness
789,0,Value Seekers
791,5,Tech Enthusiasts
792,2,Traditional Shoppers
793,0,Value Seekers
794,1,Wellness
795,4,Promotion Hunters
797,1,Wellness
798,3,Vegetarians
799,0,Value Seekers
800,3,Vegetarians
803,1,Wellness
804,2,Traditional Shoppers
805,1,Wellness
806,5,Tech Enthusiasts
808,0,Value Seekers
809,5,Tech Enthusiasts
810,1,Wellness
811,6,Large Families
812,6,Large Families
813,1,Wellness
814,1,Wellness
815,0,Value Seekers
816,0,Value Seekers
817,6,Large Families
818,3,Vegetarians
819,1,Wellness
820,1,Wellness
821,1,Wellness
822,1,Wellness
823,2,Traditional Shoppers
824,6,Large Families
826,2,Traditional Shoppers
827,6,Large Families
830,4,Promotion Hunters
831,1,Wellness
832,1,Wellness
833,5,Tech Enthusiasts
834,1,Wellness
835,0,Value Seekers
836,4,Promotion Hunters
837,4,Promotion Hunters
838,0,Value Seekers
839,2,Traditional Shoppers
840,0,Value Seekers
842,0,Value Seekers
843,1,Wellness
844,0,Value Seekers
845,1,Wellness
846,0,Value Seekers
847,0,Value Seekers
848,3,Vegetarians
849,3,Vegetarians
851,4,Promotion Hunters
852,3,Vegetarians
853,3,Vegetarians
854,2,Traditional Shoppers
855,1,Wellness
856,5,Tech Enthusiasts
857,2,Traditional Shoppers
859,4,Promotion Hunters
860,1,Wellness
862,6,Large Families
863,2,Traditional Shoppers
864,0,Value Seekers
865,4,Promotion Hunters
866,4,Promotion Hunters
867,5,Tech Enthusiasts
868,4,Promotion Hunters
870,1,Wellness
873,0,Value Seekers
874,5,Tech Enthusiasts
875,3,Vegetarians
876,2,Traditional Shoppers
878,4,Promotion Hunters
879,4,Promotion Hunters
880,2,Traditional Shoppers
881,3,Vegetarians
883,2,Traditional Shoppers
884,4,Promotion Hunters
886,0,Value Seekers
887,1,Wellness
889,1,Wellness
890,0,Value Seekers
891,2,Traditional Shoppers
893,0,Value Seekers
894,1,Wellness
896,0,Value Seekers
897,1,Wellness
898,0,Value Seekers
899,0,Value Seekers
900,0,Value Seekers
901,0,Value Seekers
902,6,Large Families
903,5,Tech Enthusiasts
904,0,Value Seekers
905,1,Wellness
906,1,Wellness
907,4,Promotion Hunters
908,3,Vegetarians
909,4,Promotion Hunters
910,4,Promotion Hunters
911,6,Large Families
913,1,Wellness
914,6,Large Families
916,1,Wellness
917,0,Value Seekers
918,0,Value Seekers
919,0,Value Seekers
920,1,Wellness
921,6,Large Families
922,1,Wellness
923,1,Wellness
924,4,Promotion Hunters
925,2,Traditional Shoppers
926,1,Wellness
927,0,Value Seekers
928,1,Wellness
929,0,Value Seekers
930,0,Value Seekers
931,2,Traditional Shoppers
933,5,Tech Enthusiasts
934,6,Large Families
935,5,Tech Enthusiasts
936,1,Wellness
937,0,Value Seekers
938,3,Vegetarians
939,5,Tech Enthusiasts
940,2,Traditional Shoppers
941,4,Promotion Hunters
942,5,Tech Enthusiasts
944,2,Traditional Shoppers
945,0,Value Seekers
946,6,Large Families
947,3,Vegetarians
948,0,Value Seekers
950,3,Vegetarians
951,1,Wellness
953,1,Wellness
954,2,Traditional Shoppers
955,1,Wellness
956,6,Large Families
957,3,Vegetarians
958,1,Wellness
960,5,Tech Enthusiasts
962,4,Promotion Hunters
963,4,Promotion Hunters
964,6,Large Families
965,3,Vegetarians
966,0,Value Seekers
967,5,Tech Enthusiasts
968,2,Traditional Shoppers
969,6,Large Families
970,1,Wellness
973,1,Wellness
974,2,Traditional Shoppers
975,2,Traditional Shoppers
977,5,Tech Enthusiasts
978,1,Wellness
979,5,Tech Enthusiasts
980,1,Wellness
981,1,Wellness
982,5,Tech Enthusiasts
983,4,Promotion Hunters
986,1,Wellness
989,3,Vegetarians
990,0,Value Seekers
991,5,Tech Enthusiasts
992,3,Vegetarians
993,1,Wellness
994,6,Large Families
996,1,Wellness
997,4,Promotion Hunters
998,0,Value Seekers
999,3,Vegetarians
1000,2,Traditional Shoppers
1001,2,Traditional Shoppers
1002,4,Promotion Hunters
1003,3,Vegetarians
1004,1,Wellness
1007,4,Promotion Hunters
1008,4,Promotion Hunters
1009,4,Promotion Hunters
1011,0,Value Seekers
1014,0,Value Seekers
1015,1,Wellness
1016,1,Wellness
1018,0,Value Seekers
1019,2,Traditional Shoppers
1021,5,Tech Enthusiasts
1022,0,Value Seekers
1023,3,Vegetarians
1024,1,Wellness
1025,3,Vegetarians
1026,5,Tech Enthusiasts
1027,6,Large Families
1028,5,Tech Enthusiasts
1029,2,Traditional Shoppers
1030,6,Large Families
1031,1,Wellness
1032,6,Large Families
1033,2,Traditional Shoppers
1034,1,Wellness
1035,6,Large Families
1038,0,Value Seekers
1039,1,Wellness
1040,3,Vegetarians
1041,2,Traditional Shoppers
1042,3,Vegetarians
1043,0,Value Seekers
1044,6,Large Families
1045,0,Value Seekers
1046,1,Wellness
1048,1,Wellness
1049,1,Wellness
1050,1,Wellness
1051,4,Promotion Hunters
1052,1,Wellness
1055,5,Tech Enthusiasts
1058,0,Value Seekers
1060,6,Large Families
1061,1,Wellness
1063,6,Large Families
1064,3,Vegetarians
1065,5,Tech Enthusiasts
1066,5,Tech Enthusiasts
1067,4,Promotion Hunters
1068,5,Tech Enthusiasts
1069,6,Large Families
1071,5,Tech Enthusiasts
1072,5,Tech Enthusiasts
1073,6,Large Families
1074,3,Vegetarians
1075,3,Vegetarians
1076,5,Tech Enthusiasts
1077,0,Value Seekers
1078,1,Wellness
1079,4,Promotion Hunters
1080,4,Promotion Hunters
1082,1,Wellness
1083,1,Wellness
1084,0,Value Seekers
1085,1,Wellness
1086,5,Tech Enthusiasts
1087,0,Value Seekers
1088,1,Wellness
1089,3,Vegetarians
1090,2,Traditional Shoppers
1091,1,Wellness
1092,0,Value Seekers
1093,2,Traditional Shoppers
1094,3,Vegetarians
1095,6,Large Families
1096,4,Promotion Hunters
1097,3,Vegetarians
1098,2,Traditional Shoppers
1099,5,Tech Enthusiasts
1101,0,Value Seekers
1103,5,Tech Enthusiasts
1104,5,Tech Enthusiasts
1105,3,Vegetarians
1106,1,Wellness
1108,1,Wellness
1110,0,Value Seekers
1111,0,Value Seekers
1112,4,Promotion Hunters
1113,1,Wellness
1114,3,Vegetarians
1115,5,Tech Enthusiasts
1117,4,Promotion Hunters
1118,0,Value Seekers
1119,6,Large Families
1120,3,Vegetarians
1121,0,Value Seekers
1122,3,Vegetarians
1123,1,Wellness
1124,2,Traditional Shoppers
1125,0,Value Seekers
1126,1,Wellness
1127,0,Value Seekers
1128,0,Value Seekers
1129,5,Tech Enthusiasts
1130,1,Wellness
1131,2,Traditional Shoppers
1132,6,Large Families
1133,3,Vegetarians
1134,4,Promotion Hunters
1135,0,Value Seekers
1136,2,Traditional Shoppers
1137,1,Wellness
1138,0,Value Seekers
1139,5,Tech Enthusiasts
1140,5,Tech Enthusiasts
1141,0,Value Seekers
1142,1,Wellness
1143,1,Wellness
1145,6,Large Families
1146,5,Tech Enthusiasts
1150,3,Vegetarians
1152,0,Value Seekers
1153,3,Vegetarians
1154,3,Vegetarians
1155,1,Wellness
1156,5,Tech Enthusiasts
1157,4,Promotion Hunters
1158,4,Promotion Hunters
1159,2,Traditional Shoppers
1160,5,Tech Enthusiasts
1163,1,Wellness
1164,3,Vegetarians
1167,3,Vegetarians
1168,0,Value Seekers
1170,3,Vegetarians
1171,0,Value Seekers
1172,3,Vegetarians
1173,6,Large Families
1175,2,Traditional Shoppers
1177,5,Tech Enthusiasts
1178,1,Wellness
1179,1,Wellness
1180,2,Traditional Shoppers
1181,2,Traditional Shoppers
1182,0,Value Seekers
1183,5,Tech Enthusiasts
1184,3,Vegetarians
1186,0,Value Seekers
1187,6,Large Families
1189,1,Wellness
1190,3,Vegetarians
1191,5,Tech Enthusiasts
1193,3,Vegetarians
1194,1,Wellness
1196,4,Promotion Hunters
1197,2,Traditional Shoppers
1199,0,Value Seekers
1200,0,Value Seekers
1201,6,Large Families
1203,1,Wellness
1205,0,Value Seekers
1206,1,Wellness
1207,3,Vegetarians
1208,0,Value Seekers
1209,3,Vegetarians
1210,2,Traditional Shoppers
1211,3,Vegetarians
1212,0,Value Seekers
1213,1,Wellness
1216,4,Promotion Hunters
1217,2,Traditional Shoppers
1218,5,Tech Enthusiasts
1219,0,Value Seekers
1221,3,Vegetarians
1222,6,Large Families
1223,1,Wellness
1224,3,Vegetarians
1227,5,Tech Enthusiasts
1228,2,Traditional Shoppers
1229,0,Value Seekers
1230,3,Vegetarians
1231,1,Wellness
1233,0,Value Seekers
1234,1,Wellness
1235,2,Traditional Shoppers
1236,4,Promotion Hunters
1237,4,Promotion Hunters
1238,4,Promotion Hunters
1239,6,Large Families
1240,5,Tech Enthusiasts
1241,1,Wellness
1242,6,Large Families
1243,2,Traditional Shoppers
1245,3,Vegetarians
1246,1,Wellness
1247,4,Promotion Hunters
1249,6,Large Families
1250,1,Wellness
1251,0,Value Seekers
1252,6,Large Families
1253,5,Tech Enthusiasts
1255,3,Vegetarians
1256,1,Wellness
1257,1,Wellness
1258,1,Wellness
1259,4,Promotion Hunters
1261,3,Vegetarians
1262,0,Value Seekers
1263,1,Wellness
1264,1,Wellness
1265,0,Value Seekers
1266,2,Traditional Shoppers
1268,1,Wellness
1269,0,Value Seekers
1271,0,Value Seekers
1272,1,Wellness
1273,4,Promotion Hunters
1274,0,Value Seekers
1275,6,Large Families
1277,0,Value Seekers
1278,1,Wellness
1279,1,Wellness
1280,4,Promotion Hunters
1281,0,Value Seekers
1282,5,Tech Enthusiasts
1283,6,Large Families
1284,4,Promotion Hunters
1285,1,Wellness
1286,6,Large Families
1289,3,Vegetarians
1290,0,Value Seekers
1291,2,Traditional Shoppers
1292,2,Traditional Shoppers
1293,2,Traditional Shoppers
1294,5,Tech Enthusiasts
1295,1,Wellness
1296,1,Wellness
1297,2,Traditional Shoppers
1298,0,Value Seekers
1299,5,Tech Enthusiasts
1300,1,Wellness
1301,3,Vegetarians
1302,6,Large Families
1303,5,Tech Enthusiasts
1304,5,Tech Enthusiasts
1305,0,Value Seekers
1306,1,Wellness
1307,1,Wellness
1310,3,Vegetarians
1311,1,Wellness
1312,6,Large Families
1313,3,Vegetarians
1314,4,Promotion Hunters
1315,5,Tech Enthusiasts
1316,1,Wellness
1317,0,Value Seekers
1318,0,Value Seekers
1320,1,Wellness
1321,6,Large Families
1322,4,Promotion Hunters
1323,4,Promotion Hunters
1324,1,Wellness
1326,6,Large Families
1327,0,Value Seekers
1328,0,Value Seekers
1329,2,Traditional Shoppers
1330,0,Value Seekers
1331,4,Promotion Hunters
1332,0,Value Seekers
1333,6,Large Families
1334,1,Wellness
1335,6,Large Families
1336,3,Vegetarians
1338,5,Tech Enthusiasts
1339,5,Tech Enthusiasts
1340,2,Traditional Shoppers
1341,3,Vegetarians
1342,3,Vegetarians
1343,0,Value Seekers
1344,2,Traditional Shoppers
1345,0,Value Seekers
1346,6,Large Families
1347,3,Vegetarians
1348,1,Wellness
1349,4,Promotion Hunters
1350,1,Wellness
1351,4,Promotion Hunters
1352,5,Tech Enthusiasts
1353,3,Vegetarians
1354,4,Promotion Hunters
1355,1,Wellness
1356,0,Value Seekers
1357,1,Wellness
1358,0,Value Seekers
1359,0,Value Seekers
1360,4,Promotion Hunters
1361,1,Wellness
1362,6,Large Families
1363,6,Large Families
1364,3,Vegetarians
1365,6,Large Families
1366,6,Large Families
1367,1,Wellness
1368,6,Large Families
1370,1,Wellness
1371,3,Vegetarians
1373,1,Wellness
1374,1,Wellness
1376,2,Traditional Shoppers
1377,3,Vegetarians
1378,0,Value Seekers
1379,6,Large Families
1380,1,Wellness
1381,4,Promotion Hunters
1383,0,Value Seekers
1387,3,Vegetarians
1388,1,Wellness
1389,0,Value Seekers
1390,2,Traditional Shoppers
1391,1,Wellness
1392,4,Promotion Hunters
1393,1,Wellness
1394,2,Traditional Shoppers
1396,3,Vegetarians
1397,4,Promotion Hunters
1398,4,Promotion Hunters
1399,0,Value Seekers
1400,4,Promotion Hunters
1401,2,Traditional Shoppers
1402,2,Traditional Shoppers
1403,6,Large Families
1404,1,Wellness
1405,2,Traditional Shoppers
1406,4,Promotion Hunters
1407,5,Tech Enthusiasts
1408,5,Tech Enthusiasts
1409,5,Tech Enthusiasts
1411,1,Wellness
1412,6,Large Families
1413,1,Wellness
1414,1,Wellness
1415,0,Value Seekers
1416,1,Wellness
1417,6,Large Families
1418,3,Vegetarians
1419,3,Vegetarians
1420,3,Vegetarians
1421,3,Vegetarians
1422,3,Vegetarians
1423,3,Vegetarians
1424,0,Value Seekers
1426,0,Value Seekers
1427,0,Value Seekers
1428,4,Promotion Hunters
1429,3,Vegetarians
1430,4,Promotion Hunters
1431,0,Value Seekers
1432,3,Vegetarians
1433,1,Wellness
1434,0,Value Seekers
1435,2,Traditional Shoppers
1436,5,Tech Enthusiasts
1437,6,Large Families
1438,0,Value Seekers
1439,3,Vegetarians
1440,0,Value Seekers
1441,1,Wellness
1442,3,Vegetarians
1443,6,Large Families
1444,0,Value Seekers
1447,0,Value Seekers
1448,0,Value Seekers
1450,1,Wellness
1451,3,Vegetarians
1452,2,Traditional Shoppers
1453,5,Tech Enthusiasts
1454,6,Large Families
1456,4,Promotion Hunters
1460,1,Wellness
1461,4,Promotion Hunters
1462,0,Value Seekers
1463,1,Wellness
1465,3,Vegetarians
1466,0,Value Seekers
1467,6,Large Families
1468,5,Tech Enthusiasts
1469,6,Large Families
1471,3,Vegetarians
1472,0,Value Seekers
1474,5,Tech Enthusiasts
1475,5,Tech Enthusiasts
1476,1,Wellness
1477,3,Vegetarians
1478,4,Promotion Hunters
1479,3,Vegetarians
1480,4,Promotion Hunters
1481,0,Value Seekers
1483,2,Traditional Shoppers
